ts,epoch,uptime_s,load1,load5,load15,temp_c,mem_total_kb,mem_used_kb,mem_avail_kb,swap_used_kb,root_used_pct,root_avail_kb,varlog_used_pct,tmp_used_pct,home_cara_kb,tmp_chromium_kb,log_total_kb,app_log_kb,guardian_log_kb,watchdog_log_kb,access_log_kb,proj_http,services_ok,xorg,openbox,chromium_pid,chromium_count,chromium_rss_kb,chromium_cpu_sum,python_pid,python_rss_kb,python_cpu,active_session,user_ip,chromium_restarts,notes
2026-05-29 16:57:19,1780084639,13070,2.07,1.83,1.82,75.0,985420,251276,734144,0,70,2149784,14,8,76488,32696,104,4,56,40,4,200,1,1,1,5065,11,651296,163.7,4063,20532,0.1,false,,0,ok
2026-05-29 16:57:24,1780084644,13075,2.22,1.87,1.83,74.0,985420,255280,730140,0,70,2149776,14,8,76496,32696,104,4,56,40,4,200,1,1,1,5065,11,655124,163.7,4063,20564,0.2,false,,0,ok
2026-05-29 16:59:13,1780084753,13183,2.15,1.92,1.85,75.0,985420,264532,720888,0,70,2149208,14,8,77064,32696,104,4,56,40,4,200,1,1,1,5065,10,663120,163.8,4063,20564,0.2,false,,0,ok
2026-05-29 17:00:01,1780084801,13232,1.81,1.87,1.84,76.0,985420,245952,739468,0,70,2149136,14,8,77136,32696,104,4,56,40,4,200,1,1,1,5065,10,641160,163.8,4063,20564,0.2,false,,0,ok
2026-05-29 17:05:02,1780085102,13532,1.95,1.87,1.84,75.0,985420,264880,720540,0,70,2149136,14,8,77136,32696,104,4,56,40,4,200,1,1,1,5065,10,663528,163.9,4063,20564,0.1,false,,0,ok
2026-05-29 17:10:01,1780085401,13832,1.92,1.94,1.88,75.0,985420,258740,726680,0,70,2149136,14,8,77136,32696,104,4,56,40,4,200,1,1,1,5065,10,658536,164.0,4063,20564,0.1,false,,0,ok
2026-05-29 17:15:01,1780085701,14132,2.10,1.85,1.85,76.0,985420,256432,728988,0,70,2149128,14,8,77144,32696,112,4,60,44,4,200,1,1,1,5065,10,654832,164.1,4063,20580,0.1,false,,0,ok
2026-05-29 17:20:01,1780086002,14432,1.77,1.82,1.84,76.0,985420,254772,730648,0,70,2149128,14,8,77144,32696,112,4,60,44,4,200,1,1,1,5065,10,653336,164.2,4063,20580,0.1,false,,0,ok
2026-05-29 17:25:02,1780086302,14733,1.59,1.70,1.78,77.0,985420,250172,735248,0,70,2149128,14,8,77144,32696,112,4,60,44,4,200,1,1,1,5065,10,648520,164.3,4063,20580,0.1,false,,0,ok
2026-05-29 17:30:01,1780086601,15032,1.80,1.75,1.78,78.0,985420,246012,739408,0,70,2149128,14,8,77144,32696,112,4,60,44,4,200,1,1,1,5065,10,644412,164.4,4063,20580,0.1,false,,0,ok
2026-05-29 17:35:01,1780086901,15332,2.14,1.96,1.87,78.0,985420,266332,719088,0,70,2149124,14,8,77148,32696,116,4,64,44,4,200,1,1,1,5065,10,663980,164.5,4063,20592,0.1,false,,0,ok
2026-05-29 17:40:02,1780087202,15633,2.16,2.02,1.92,78.0,985420,259552,725868,0,70,2149120,14,8,77152,32696,120,4,64,48,4,200,1,1,1,5065,10,660772,164.5,4063,20592,0.1,false,,0,ok
2026-05-29 17:45:01,1780087501,15932,1.96,1.98,1.93,79.0,985420,256656,728764,0,70,2149120,14,8,77152,32696,120,4,64,48,4,200,1,1,1,5065,10,657484,164.6,4063,20592,0.1,false,,0,ok
2026-05-29 17:50:01,1780087801,16232,2.00,1.99,1.94,80.0,985420,252708,732712,0,70,2149120,14,8,77152,32696,120,4,64,48,4,200,1,1,1,5065,10,654732,164.7,4063,20592,0.1,false,,0,temp_high
2026-05-29 17:55:02,1780088102,16532,1.96,1.94,1.93,79.0,985420,249308,736112,0,70,2149112,14,8,77160,32696,124,4,68,48,4,200,1,1,1,5065,10,649524,164.7,4063,20596,0.1,false,,0,ok
2026-05-29 18:00:01,1780088401,16832,1.89,1.95,1.93,79.0,985420,246092,739328,0,70,2149112,14,8,77160,32696,124,4,68,48,4,200,1,1,1,5065,10,646460,164.8,4063,20596,0.1,false,,0,ok
2026-05-29 18:05:01,1780088701,17132,1.76,1.83,1.89,79.0,985420,264520,720900,0,70,2149108,14,8,77164,32696,128,4,68,52,4,200,1,1,1,5065,10,667236,165.0,4063,20600,0.1,false,,0,ok
2026-05-29 18:10:01,1780089001,17432,2.05,1.92,1.92,79.0,985420,262000,723420,0,70,2149100,14,8,77172,32696,132,4,72,52,4,200,1,1,1,5065,10,664464,165.0,4063,20600,0.1,false,,0,ok
2026-05-29 18:15:01,1780089301,17732,1.64,1.78,1.86,80.0,985420,258904,726516,0,70,2149100,14,8,77172,32696,132,4,72,52,4,200,1,1,1,5065,10,658908,165.1,4063,20600,0.1,false,,0,temp_high
2026-05-29 18:20:01,1780089601,18032,1.57,1.66,1.79,80.0,985420,254224,731196,0,70,2149100,14,8,77172,32696,132,4,72,52,4,200,1,1,1,5065,10,657080,165.1,4063,20600,0.1,false,,0,temp_high
2026-05-29 18:25:02,1780089902,18333,1.61,1.77,1.82,80.0,985420,251692,733728,0,70,2149100,14,8,77172,32696,132,4,72,52,4,200,1,1,1,5065,10,652760,165.3,4063,20600,0.1,false,,0,temp_high
2026-05-29 18:30:01,1780090201,18632,1.91,1.93,1.88,80.0,985420,248900,736520,0,70,2149088,15,8,77184,33040,140,4,76,56,4,200,1,1,1,5065,10,648536,165.3,4063,20600,0.1,false,,0,temp_high
2026-05-29 18:35:01,1780090501,18932,1.74,1.78,1.83,80.0,985420,247420,738000,0,70,2149088,15,8,77184,33040,140,4,76,56,4,200,1,1,1,5065,10,645760,165.4,4063,20600,0.1,false,,0,temp_high
2026-05-29 18:40:02,1780090802,19232,1.96,1.87,1.85,79.0,985420,262420,723000,0,70,2149088,15,8,77184,33040,140,4,76,56,4,200,1,1,1,5065,10,663388,165.4,4063,20600,0.1,false,,0,ok
2026-05-29 18:45:01,1780091101,19532,1.87,1.91,1.89,80.0,985420,258660,726760,0,70,2149088,15,8,77184,33040,140,4,76,56,4,200,1,1,1,5065,10,658668,165.4,4063,20600,0.1,false,,0,temp_high
2026-05-29 18:50:01,1780091401,19832,1.76,1.87,1.89,80.0,985420,253796,731624,0,70,2149084,15,8,77188,33040,144,4,80,56,4,200,1,1,1,5065,10,654284,165.5,4063,20600,0.1,false,,0,temp_high
2026-05-29 18:55:01,1780091701,20132,1.69,1.81,1.86,80.0,985420,251676,733744,0,70,2149084,15,8,77188,33040,144,4,80,56,4,200,1,1,1,5065,10,652896,165.5,4063,20600,0.1,false,,0,temp_high
2026-05-29 19:00:02,1780092002,20433,1.63,1.79,1.85,80.0,985420,252532,732888,0,70,2149080,15,8,77192,33040,148,4,80,60,4,200,1,1,1,5065,10,648272,165.6,4063,20600,0.1,false,,0,temp_high
2026-05-29 19:05:01,1780092301,20732,2.04,1.84,1.84,80.0,985420,259676,725744,0,70,2149080,15,8,77192,33040,148,4,80,60,4,200,1,1,1,5065,10,643224,165.6,4063,20600,0.1,false,,0,temp_high
2026-05-29 19:10:01,1780092601,21032,1.79,1.85,1.84,80.0,985420,261632,723788,0,70,2149076,15,8,77196,33040,152,4,84,60,4,200,1,1,1,5065,10,663552,165.6,4063,20600,0.1,false,,0,temp_high
2026-05-29 19:15:01,1780092901,21332,2.54,2.03,1.92,80.0,985420,258884,726536,0,70,2149076,15,8,77196,33040,152,4,84,60,4,200,1,1,1,5065,10,660740,165.7,4063,20600,0.1,false,,0,temp_high
2026-05-29 19:20:01,1780093201,21632,2.36,2.05,1.95,80.0,985420,253512,731908,0,70,2149076,15,8,77196,33040,152,4,84,60,4,200,1,1,1,5065,10,656460,165.7,4063,20600,0.1,false,,0,temp_high
2026-05-29 19:25:01,1780093501,21932,2.45,2.07,1.97,80.0,985420,250140,735280,0,70,2149068,15,8,77204,33040,160,4,88,64,4,200,1,1,1,5065,10,651712,165.7,4063,20600,0.1,false,,0,temp_high
2026-05-29 19:30:02,1780093802,22233,3.04,2.25,2.06,80.0,985420,247972,737448,0,70,2149068,15,8,77204,33040,160,4,88,64,4,200,1,1,1,5065,10,645652,165.8,4063,20600,0.1,false,,0,temp_high
2026-05-29 19:35:01,1780094101,22532,1.60,1.93,1.98,80.0,985420,263868,721552,0,70,2149068,15,8,77204,33040,160,4,88,64,4,200,1,1,1,5065,10,664720,165.8,4063,20600,0.1,false,,0,temp_high
2026-05-29 19:40:01,1780094401,22832,2.04,2.01,2.00,80.0,985420,259900,725520,0,70,2149068,15,8,77204,33040,160,4,88,64,4,200,1,1,1,5065,10,662740,165.8,4063,20600,0.1,false,,0,temp_high
2026-05-29 19:45:01,1780094702,23132,1.79,1.95,1.98,80.0,985420,258628,726792,0,70,2149064,15,8,77208,33040,164,4,92,64,4,200,1,1,1,5065,10,657184,165.9,4063,20600,0.1,false,,0,temp_high
2026-05-29 19:50:01,1780095001,23432,1.79,1.89,1.96,80.0,985420,251992,733428,0,70,2149060,15,8,77212,33040,168,4,92,68,4,200,1,1,1,5065,10,652656,165.9,4063,20600,0.1,false,,0,temp_high
2026-05-29 19:55:01,1780095301,23732,1.89,1.98,1.99,80.0,985420,249256,736164,0,70,2149060,15,8,77212,33040,168,4,92,68,4,200,1,1,1,5065,10,650448,165.9,4063,20600,0.1,false,,0,temp_high
2026-05-29 20:00:01,1780095601,24032,2.03,1.99,2.00,80.0,985420,245396,740024,0,70,2149060,15,8,77212,33040,168,4,92,68,4,200,1,1,1,5065,10,645736,165.9,4063,20600,0.1,false,,0,temp_high
2026-05-29 20:05:02,1780095902,24332,1.51,1.85,1.95,81.0,985420,261480,723940,0,70,2149056,15,8,77216,33040,172,4,96,68,4,200,1,1,1,5065,10,662564,166.0,4063,20604,0.1,false,,0,temp_high
2026-05-29 20:10:01,1780096201,24632,1.93,1.97,1.98,80.0,985420,256724,728696,0,70,2149056,15,8,77216,33040,172,4,96,68,4,200,1,1,1,5065,10,658984,166.1,4063,20604,0.1,false,,0,temp_high
2026-05-29 20:15:01,1780096501,24932,1.77,1.93,1.97,80.0,985420,254392,731028,0,70,2149052,15,8,77220,33040,176,4,96,72,4,200,1,1,1,5065,10,653088,166.1,4063,20604,0.1,false,,0,temp_high
2026-05-29 20:20:02,1780096802,25233,1.89,1.84,1.92,80.0,985420,248880,736540,0,70,2149048,15,8,77224,33040,176,4,96,72,4,200,1,1,1,5065,10,650956,166.1,4063,20604,0.1,false,,0,temp_high
2026-05-29 20:25:01,1780097101,25532,1.93,1.95,1.94,80.0,985420,244028,741392,0,70,2149044,15,8,77228,33040,180,4,100,72,4,200,1,1,1,5065,10,645172,166.2,4063,20604,0.1,false,,0,temp_high
2026-05-29 20:30:01,1780097401,25832,1.75,1.86,1.90,80.0,985420,265148,720272,0,70,2149044,15,8,77228,33040,180,4,100,72,4,200,1,1,1,5065,10,664464,166.2,4063,20604,0.1,false,,0,temp_high
2026-05-29 20:35:02,1780097702,26132,1.68,1.79,1.87,81.0,985420,260552,724868,0,70,2149044,15,8,77228,33040,180,4,100,72,4,200,1,1,1,5065,10,660436,166.1,4063,20604,0.1,false,,0,temp_high
2026-05-29 20:40:01,1780098001,26432,1.98,1.99,1.94,80.0,985420,257112,728308,0,70,2149044,15,8,77228,33040,180,4,100,72,4,200,1,1,1,5065,10,656384,166.1,4063,20608,0.1,false,,0,temp_high
2026-05-29 20:45:01,1780098301,26732,1.68,1.88,1.91,80.0,985420,254044,731376,0,70,2149036,15,8,77236,33040,188,4,104,76,4,200,1,1,1,5065,10,653680,166.2,4063,20616,0.1,false,,0,temp_high
2026-05-29 20:50:02,1780098602,27032,1.96,1.78,1.85,80.0,985420,248520,736900,0,70,2149036,15,8,77236,33040,188,4,104,76,4,200,1,1,1,5065,10,649384,166.2,4063,20616,0.1,false,,0,temp_high
2026-05-29 20:55:01,1780098901,27332,1.89,1.80,1.83,80.0,985420,250764,734656,0,70,2149036,15,8,77236,33040,188,4,104,76,4,200,1,1,1,5065,10,645920,166.2,4063,20616,0.1,false,,0,temp_high
2026-05-29 21:00:01,1780099201,27632,1.92,1.84,1.83,80.0,985420,265288,720132,0,70,2149032,15,8,77240,33040,192,4,108,76,4,200,1,1,1,5065,10,664252,166.2,4063,20616,0.1,false,,0,temp_high
2026-05-29 21:05:02,1780099502,27932,1.86,1.91,1.87,80.0,985420,260740,724680,0,70,2149032,15,8,77240,33040,192,4,108,76,4,200,1,1,1,5065,10,661500,166.3,4063,20644,0.1,false,,0,temp_high
2026-05-29 21:10:01,1780099801,28232,1.93,1.95,1.91,80.0,985420,257532,727888,0,70,2149028,15,8,77244,33040,196,4,108,80,4,200,1,1,1,5065,10,658264,166.3,4063,20644,0.1,false,,0,temp_high
2026-05-29 21:15:01,1780100101,28532,1.89,1.95,1.93,83.0,985420,253324,732096,0,70,2149028,15,8,77244,33040,196,4,108,80,4,200,1,1,1,5065,10,654616,166.3,4063,20644,0.1,false,,0,temp_high
2026-05-29 21:20:01,1780100401,28832,2.02,2.04,1.98,80.0,985420,250472,734948,0,70,2149024,15,8,77248,33040,200,4,112,80,4,200,1,1,1,5065,10,649364,166.3,4063,20644,0.1,false,,0,temp_high
2026-05-29 21:25:01,1780100701,29132,1.68,1.87,1.93,80.0,985420,247128,738292,0,70,2149024,15,8,77248,33040,200,4,112,80,4,200,1,1,1,5065,10,645224,166.3,4063,20644,0.1,false,,0,temp_high
2026-05-29 21:30:01,1780101001,29432,1.69,1.83,1.90,80.0,985420,266036,719384,0,70,2149020,15,8,77248,33040,200,4,112,80,4,200,1,1,1,5065,10,665084,166.3,4063,20644,0.1,false,,0,temp_high
2026-05-29 21:35:02,1780101302,29732,2.00,1.90,1.92,80.0,985420,260764,724656,0,70,2149016,15,8,77252,33040,204,4,112,84,4,200,1,1,1,5065,10,660488,166.4,4063,20644,0.1,false,,0,temp_high
2026-05-29 21:40:01,1780101601,30032,1.54,1.71,1.83,80.0,985420,256492,728928,0,70,2149012,15,8,77256,33040,208,4,116,84,4,200,1,1,1,5065,10,656444,166.4,4063,20652,0.1,false,,0,temp_high
2026-05-29 21:45:01,1780101901,30332,1.93,1.81,1.84,80.0,985420,252576,732844,0,70,2149012,15,8,77256,33040,208,4,116,84,4,200,1,1,1,5065,10,653740,166.4,4063,20652,0.1,false,,0,temp_high
2026-05-29 21:50:01,1780102201,30632,2.05,1.92,1.88,80.0,985420,248580,736840,0,70,2149012,15,8,77256,33040,208,4,116,84,4,200,1,1,1,5065,10,648932,166.4,4063,20652,0.1,false,,0,temp_high
2026-05-29 21:55:01,1780102501,30932,2.27,2.11,1.98,80.0,985420,244736,740684,0,70,2149012,16,8,77256,33040,208,4,116,84,4,200,1,1,1,5065,10,645540,166.4,4063,20652,0.1,false,,0,temp_high
2026-05-29 22:00:01,1780102801,31232,1.78,1.84,1.90,80.0,985420,265748,719672,0,70,2149004,16,8,77264,33040,216,4,120,88,4,200,1,1,1,5065,10,663176,166.4,4063,20656,0.1,false,,0,temp_high
2026-05-29 22:05:01,1780103101,31532,1.79,1.82,1.88,80.0,985420,259408,726012,0,70,2149000,16,8,77268,33040,216,4,120,88,4,200,1,1,1,5065,10,659464,166.5,4063,20656,0.1,false,,0,temp_high
2026-05-29 22:10:02,1780103402,31832,1.71,1.92,1.93,80.0,985420,257584,727836,0,70,2149000,16,8,77268,33040,216,4,120,88,4,200,1,1,1,5065,10,658296,166.5,4063,20656,0.1,false,,0,temp_high
2026-05-29 22:15:01,1780103701,32132,1.91,1.90,1.91,80.0,985420,253388,732032,0,70,2148996,16,8,77272,33040,220,4,124,88,4,200,1,1,1,5065,10,652384,166.5,4063,20656,0.1,false,,0,temp_high
2026-05-29 22:20:01,1780104001,32432,1.87,1.85,1.89,80.0,985420,248720,736700,0,70,2148996,16,8,77272,33040,220,4,124,88,4,200,1,1,1,5065,10,648560,166.5,4063,20660,0.1,false,,0,temp_high
2026-05-29 22:25:02,1780104302,32732,1.97,1.83,1.87,80.0,985420,245780,739640,0,70,2148996,16,8,77272,33040,220,4,124,88,4,200,1,1,1,5065,10,645480,166.5,4063,20660,0.1,false,,0,temp_high
2026-05-29 22:30:01,1780104601,33032,1.72,1.79,1.85,80.0,985420,268164,717256,0,70,2148992,16,8,77276,33040,224,4,124,92,4,200,1,1,1,5065,10,667548,166.5,4063,20660,0.1,false,,0,temp_high
2026-05-29 22:35:01,1780104901,33332,1.80,1.74,1.81,80.0,985420,261720,723700,0,70,2148988,16,8,77280,33040,228,4,128,92,4,200,1,1,1,5065,10,661572,166.6,4063,20660,0.1,false,,0,temp_high
2026-05-29 22:40:01,1780105201,33632,1.63,1.75,1.80,79.0,985420,257932,727488,0,70,2148988,16,8,77280,33040,228,4,128,92,4,200,1,1,1,5065,10,656680,166.6,4063,20660,0.1,false,,0,ok
2026-05-29 22:45:02,1780105502,33933,1.76,1.80,1.82,80.0,985420,254112,731308,0,70,2148988,16,8,77280,33040,228,4,128,92,4,200,1,1,1,5065,10,654812,166.6,4063,20660,0.1,false,,0,temp_high
2026-05-29 22:50:01,1780105801,34232,1.51,1.72,1.78,80.0,985420,251756,733664,0,70,2148988,16,8,77280,33040,228,4,128,92,4,200,1,1,1,5065,10,652284,166.6,4063,20660,0.1,false,,0,temp_high
2026-05-29 22:55:01,1780106101,34532,1.73,1.84,1.83,80.0,985420,249380,736040,0,70,2148980,16,8,77288,33040,236,4,132,96,4,200,1,1,1,5065,10,647796,166.6,4063,20660,0.1,false,,0,temp_high
2026-05-29 23:00:02,1780106402,34833,2.58,2.02,1.90,80.0,985420,245700,739720,0,70,2148980,16,8,77288,33040,236,4,132,96,4,200,1,1,1,5065,10,646352,166.6,4063,20660,0.1,false,,0,temp_high
2026-05-29 23:05:01,1780106701,35132,1.79,1.96,1.91,80.0,985420,263084,722336,0,70,2148980,16,8,77288,33040,236,4,132,96,4,200,1,1,1,5065,10,664884,166.6,4063,20660,0.1,false,,0,temp_high
2026-05-29 23:10:01,1780107001,35432,1.75,1.88,1.90,80.0,985420,259748,725672,0,70,2148980,16,8,77288,33040,236,4,132,96,4,200,1,1,1,5065,10,661880,166.7,4063,20660,0.1,false,,0,temp_high
2026-05-29 23:15:01,1780107301,35732,2.02,1.87,1.89,81.0,985420,256400,729020,0,70,2148976,16,8,77292,33040,240,4,136,96,4,200,1,1,1,5065,10,657064,166.7,4063,20660,0.1,false,,0,temp_high
2026-05-29 23:20:01,1780107601,36032,2.19,1.94,1.91,80.0,985420,253368,732052,0,70,2148972,16,8,77296,33040,244,4,136,100,4,200,1,1,1,5065,10,652124,166.7,4063,20660,0.1,false,,0,temp_high
2026-05-29 23:25:01,1780107901,36332,1.79,1.86,1.89,80.0,985420,249260,736160,0,70,2148972,16,8,77296,33040,244,4,136,100,4,200,1,1,1,5065,10,650984,166.8,4063,20660,0.1,false,,0,temp_high
2026-05-29 23:30:01,1780108201,36632,1.95,1.87,1.89,80.0,985420,246992,738428,0,70,2148972,16,8,77296,33424,244,4,136,100,4,200,1,1,1,5065,10,647888,166.8,4063,20660,0.1,false,,0,temp_high
2026-05-29 23:35:02,1780108502,36933,1.71,1.85,1.89,80.0,985420,265992,719428,0,70,2148968,16,8,77300,33424,248,4,140,100,4,200,1,1,1,5065,10,666108,166.8,4063,20660,0.1,false,,0,temp_high
2026-05-29 23:40:01,1780108801,37232,1.62,1.76,1.85,80.0,985420,260432,724988,0,70,2148968,16,8,77300,33424,248,4,140,100,4,200,1,1,1,5065,10,660428,166.8,4063,20660,0.1,false,,0,temp_high
2026-05-29 23:45:01,1780109101,37532,1.58,1.74,1.82,80.0,985420,258452,726968,0,70,2148964,16,8,77304,33424,252,4,140,104,4,200,1,1,1,5065,10,658056,166.8,4063,20660,0.1,false,,0,temp_high
2026-05-29 23:50:01,1780109401,37832,1.94,1.90,1.87,80.0,985420,253412,732008,0,70,2148960,16,8,77308,33424,256,4,144,104,4,200,1,1,1,5065,10,652636,166.9,4063,20660,0.1,false,,0,temp_high
2026-05-29 23:55:02,1780109702,38133,1.67,1.79,1.83,80.0,985420,248604,736816,0,70,2148952,16,8,77316,33424,256,4,144,104,4,200,1,1,1,5065,10,649032,166.9,4063,20660,0.1,false,,0,temp_high
2026-05-30 00:00:01,1780110001,38432,2.41,2.05,1.92,81.0,985420,250884,734536,0,70,2148952,16,8,77316,33424,256,4,144,104,4,200,1,1,1,5065,10,646712,166.9,4063,20660,0.1,false,,0,temp_high
2026-05-30 00:05:02,1780110302,38733,1.83,2.03,1.98,80.0,985420,261488,723932,0,70,2147868,100,8,77316,33424,256,4,144,104,4,200,1,1,1,5065,10,657460,166.8,4063,20660,0.1,false,,0,temp_high
2026-05-30 00:10:01,1780110601,39032,1.76,1.84,1.91,80.0,985420,254664,730756,0,70,2147860,100,8,77324,33424,260,4,148,104,4,200,1,1,1,5065,10,649284,166.8,4063,20660,0.1,false,,0,temp_high
2026-05-30 00:15:01,1780110901,39332,1.76,1.78,1.87,80.0,985420,283052,702368,0,70,2147836,100,8,77348,33424,264,4,148,108,4,200,1,1,1,5065,10,665648,166.8,4063,20660,0.1,false,,0,temp_high
2026-05-30 00:20:01,1780111201,39632,1.79,1.84,1.88,80.0,985420,255628,729792,0,70,2149304,13,8,77348,33424,264,4,148,108,4,200,1,1,1,5065,10,658976,166.8,4063,20660,0.1,false,,0,temp_high
2026-05-30 00:25:02,1780111502,39933,1.68,1.81,1.87,80.0,985420,253168,732252,0,70,2149304,13,8,77348,33424,264,4,148,108,4,200,1,1,1,5065,10,658124,166.8,4063,20660,0.1,false,,0,temp_high
2026-05-30 00:30:01,1780111801,40232,2.35,2.05,1.96,80.0,985420,249996,735424,0,70,2149300,13,8,77352,33424,268,4,152,108,4,200,1,1,1,5065,10,651820,166.8,4063,20660,0.1,false,,0,temp_high
2026-05-30 00:35:01,1780112101,40532,2.52,2.13,2.02,80.0,985420,245928,739492,0,70,2149300,13,8,77352,33424,268,4,152,108,4,200,1,1,1,5065,10,651392,166.8,4063,20660,0.1,false,,0,temp_high
2026-05-30 00:40:01,1780112401,40832,2.54,2.07,2.01,79.0,985420,242248,743172,0,70,2149296,13,8,77356,33424,272,4,152,112,4,200,1,1,1,5065,10,646148,166.8,4063,20660,0.1,false,,0,ok
2026-05-30 00:45:01,1780112701,41132,2.04,2.06,2.02,80.0,985420,239612,745808,0,70,2149296,13,8,77356,33424,272,4,152,112,4,200,1,1,1,5065,10,644016,166.9,4063,20660,0.1,false,,0,temp_high
2026-05-30 00:50:01,1780113001,41432,1.89,1.94,1.98,79.0,985420,264240,721180,0,70,2149292,13,8,77360,33424,276,4,156,112,4,200,1,1,1,5065,10,665712,166.9,4063,20660,0.1,false,,0,ok
2026-05-30 00:55:01,1780113301,41732,1.81,1.94,1.98,80.0,985420,259992,725428,0,70,2149292,13,8,77360,33424,276,4,156,112,4,200,1,1,1,5065,10,661176,166.9,4063,20660,0.1,false,,0,temp_high
2026-05-30 01:00:02,1780113602,42033,2.47,2.08,2.02,80.0,985420,257732,727688,0,70,2149292,13,8,77360,33424,276,4,156,112,4,200,1,1,1,5065,10,658548,166.9,4063,20660,0.1,false,,0,temp_high
2026-05-30 01:05:01,1780113901,42332,1.94,1.98,2.00,79.0,985420,250548,734872,0,70,2149284,13,8,77368,33424,284,4,160,116,4,200,1,1,1,5065,10,653132,166.9,4063,20660,0.1,false,,0,ok
2026-05-30 01:10:01,1780114201,42632,2.08,1.91,1.96,79.0,985420,245796,739624,0,70,2149284,13,8,77368,33424,284,4,160,116,4,200,1,1,1,5065,10,651684,166.9,4063,20660,0.1,false,,0,ok
2026-05-30 01:15:02,1780114502,42932,2.09,1.94,1.95,80.0,985420,244396,741024,0,70,2149284,13,8,77368,33424,284,4,160,116,4,200,1,1,1,5065,10,647628,166.9,4063,20660,0.1,false,,0,temp_high
2026-05-30 01:20:01,1780114801,43232,1.90,1.86,1.92,79.0,985420,262172,723248,0,70,2149284,13,8,77368,33424,284,4,160,116,4,200,1,1,1,5065,10,666332,166.9,4063,20660,0.1,false,,0,ok
2026-05-30 01:25:01,1780115101,43532,1.54,1.81,1.89,79.0,985420,259648,725772,0,70,2149280,13,8,77372,33424,288,4,164,116,4,200,1,1,1,5065,10,663232,166.9,4063,20660,0.1,false,,0,ok
2026-05-30 01:30:01,1780115401,43832,1.60,1.75,1.86,79.0,985420,256576,728844,0,70,2149276,14,8,77376,33424,292,4,164,120,4,200,1,1,1,5065,10,658560,167.0,4063,20664,0.1,false,,0,ok
2026-05-30 01:35:02,1780115702,44133,1.64,1.76,1.84,79.0,985420,250580,734840,0,70,2149276,14,8,77376,33424,292,4,164,120,4,200,1,1,1,5065,10,653660,167.0,4063,20664,0.1,false,,0,ok
2026-05-30 01:40:01,1780116001,44432,1.89,1.89,1.89,79.0,985420,249348,736072,0,70,2149276,14,8,77376,33424,292,4,164,120,4,200,1,1,1,5065,10,650148,167.1,4063,20664,0.1,false,,0,ok
2026-05-30 01:45:01,1780116301,44732,2.08,1.86,1.86,79.0,985420,244948,740472,0,70,2149268,14,8,77384,33424,296,4,168,120,4,200,1,1,1,5065,10,647512,167.0,4063,20664,0.1,false,,0,ok
2026-05-30 01:50:02,1780116602,45032,2.13,2.00,1.92,79.0,985420,265584,719836,0,70,2149268,14,8,77384,33424,296,4,168,120,4,200,1,1,1,5065,10,644748,167.0,4063,20668,0.1,false,,0,ok
2026-05-30 01:55:01,1780116901,45332,1.66,1.80,1.86,79.0,985420,259940,725480,0,70,2149268,14,8,77384,33424,296,4,168,120,4,200,1,1,1,5065,10,662324,167.0,4063,20668,0.1,false,,0,ok
2026-05-30 02:00:01,1780117201,45632,1.64,1.79,1.85,80.0,985420,258752,726668,0,70,2149264,14,8,77388,33424,300,4,168,124,4,200,1,1,1,5065,10,660292,167.0,4063,20668,0.1,false,,0,temp_high
2026-05-30 02:05:01,1780117501,45932,1.78,1.76,1.82,79.0,985420,255900,729520,0,70,2149260,14,8,77392,33424,304,4,172,124,4,200,1,1,1,5065,10,657136,167.1,4063,20668,0.1,false,,0,ok
2026-05-30 02:10:02,1780117802,46232,1.66,1.71,1.79,79.0,985420,253972,731448,0,70,2149260,14,8,77392,33424,304,4,172,124,4,200,1,1,1,5065,10,655808,167.1,4063,20668,0.1,false,,0,ok
2026-05-30 02:15:01,1780118101,46532,2.81,2.02,1.89,79.0,985420,249980,735440,0,70,2149260,14,8,77392,33424,304,4,172,124,4,200,1,1,1,5065,10,652372,167.1,4063,20668,0.1,false,,0,ok
2026-05-30 02:20:01,1780118401,46832,2.27,2.06,1.93,79.0,985420,249140,736280,0,70,2149256,14,8,77396,33424,308,4,176,124,4,200,1,1,1,5065,10,650564,167.1,4063,20668,0.1,false,,0,ok
2026-05-30 02:25:02,1780118702,47132,2.06,1.98,1.92,79.0,985420,247196,738224,0,70,2149252,14,8,77400,33424,312,4,176,128,4,200,1,1,1,5065,10,648180,167.2,4063,20668,0.1,false,,0,ok
2026-05-30 02:30:01,1780119001,47432,1.90,1.96,1.93,79.0,985420,266856,718564,0,70,2149252,14,8,77400,33424,312,4,176,128,4,200,1,1,1,5065,10,653468,167.2,4063,20668,0.1,false,,0,ok
2026-05-30 02:35:01,1780119301,47732,2.07,2.03,1.98,79.0,985420,261284,724136,0,70,2149252,14,8,77400,33424,312,4,176,128,4,200,1,1,1,5065,10,661972,167.2,4063,20668,0.1,false,,0,ok
2026-05-30 02:40:01,1780119601,48032,1.66,1.92,1.96,79.0,985420,258560,726860,0,70,2149248,14,8,77404,33424,316,4,180,128,4,200,1,1,1,5065,10,658304,167.2,4063,20668,0.1,false,,0,ok
2026-05-30 02:45:02,1780119902,48333,1.88,1.85,1.91,80.0,985420,254072,731348,0,70,2149248,14,8,77404,33424,316,4,180,128,4,200,1,1,1,5065,10,654912,167.2,4063,20668,0.1,false,,0,temp_high
